11	0	0.48911662731364774	0.0035379561054917786	0.0633439214513509	1.3877787807814457e-17
11	1	0.4974015005692408	0.0035753701483974497	0.3167196072567546	5.551115123125783e-17
11	2	0.505348770918874	0.003513554943871809	0.6334392145135092	1.1102230246251565e-16
11	3	0.5138353072497793	0.0035338520995025586	3.1671960725675445	4.440892098500626e-16
11	4	0.5194710998364717	0.003634880677310004	6.334392145135089	8.881784197001252e-16
11	5	0.5461394181954126	0.003713447772375475	31.67196072567544	3.552713678800501e-15
11	6	0.5389359926888745	0.003717811644520916	63.34392145135088	7.105427357601002e-15
11	7	0.6251753804502148	0.003835930568963524	316.71960725675456	1.1368683772161603e-13
11	8	0.733551332837068	0.004066827252520483	633.4392145135091	2.2737367544323206e-13
11	9	1.1921556006565164	0.004395972993525112	0.0633439214513509	1.3877787807814457e-17
11	10	1.3492663630715893	0.004391356185740731	0.0633439214513509	1.3877787807814457e-17
11	11	1.4520509144810194	0.0044269031386024015	0.0633439214513509	1.3877787807814457e-17
11	12	1.4524307409205977	0.004609114867678593	0.0633439214513509	1.3877787807814457e-17
11	13	1.45411519260707	0.00494046658363633	0.0633439214513509	1.3877787807814457e-17
11	14	1.4625550452458467	0.005166378290764678	0.0633439214513509	1.3877787807814457e-17
11	15	1.4527351612583366	0.006585156200309165	0.0633439214513509	1.3877787807814457e-17
11	16	1.4449918023259518	0.0071543807832376545	0.0633439214513509	1.3877787807814457e-17
11	17	1.4685209994079393	0.00846515288212769	0.0633439214513509	1.3877787807814457e-17
11	18	1.4421861088076458	0.009954953392358638	0.0633439214513509	1.3877787807814457e-17
12	0	0.48196362143474303	0.0034331557911637498	0.08474624694680973	2.7755575615628914e-17
12	1	0.49483355254260264	0.0035853088628800506	0.42373123473404883	1.1102230246251565e-16
12	2	0.5043492008065187	0.003620643113686602	0.8474624694680977	2.220446049250313e-16
12	3	0.5066814153789561	0.0035327567895717597	4.237312347340486	8.881784197001252e-16
12	4	0.5118972709865751	0.0035879751513520045	8.474624694680973	1.7763568394002505e-15
12	5	0.5427834552115053	0.0037492453543654563	42.37312347340487	7.105427357601002e-15
12	6	0.5393388950437793	0.003443126072302306	84.74624694680973	1.4210854715202004e-14
12	7	0.6215724687134744	0.003737639577623797	423.7312347340487	5.684341886080802e-14
12	8	0.7407180685431293	0.004058454828733947	847.4624694680974	1.1368683772161603e-13
12	9	1.1850676008374883	0.004447510466426693	0.08474624694680973	2.7755575615628914e-17
12	10	1.3510275820603772	0.004629073306863331	0.08474624694680973	2.7755575615628914e-17
12	11	1.456170211147489	0.0044696270125125035	0.08474624694680973	2.7755575615628914e-17
12	12	1.4504333499539157	0.004459294541524638	0.08474624694680973	2.7755575615628914e-17
12	13	1.4670770389299557	0.00475802923599524	0.08474624694680973	2.7755575615628914e-17
12	14	1.4554225378146137	0.004963568980548725	0.08474624694680973	2.7755575615628914e-17
12	15	1.4543361430172728	0.0064612093841155275	0.08474624694680973	2.7755575615628914e-17
12	16	1.459598244327552	0.006933907212604579	0.08474624694680973	2.7755575615628914e-17
12	17	1.4572401704701639	0.009174843397463776	0.08474624694680973	2.7755575615628914e-17
12	18	1.4560296908975938	0.009721781978593134	0.08474624694680973	2.7755575615628914e-17
13	0	0.4840018288185284	0.003612762183611477	0.1951252112885639	2.7755575615628914e-17
13	1	0.49683977551113095	0.0034895001513786587	0.975626056442819	2.220446049250313e-16
13	2	0.5065514641923905	0.0036604458491389736	1.951252112885638	4.440892098500626e-16
13	3	0.5080128906155186	0.003531888524382202	9.756260564428194	0.0
13	4	0.5173603025828916	0.003533701053888951	19.51252112885639	0.0
13	5	0.5412507521485498	0.003643082321359496	97.56260564428196	4.263256414560601e-14
13	6	0.5392949656346059	0.003585633018708145	195.12521128856392	8.526512829121202e-14
13	7	0.6113686016739973	0.0037564115010437797	975.6260564428193	2.2737367544323206e-13
13	8	0.729928142283181	0.0040303446150177485	1951.2521128856386	4.547473508864641e-13
13	9	1.1817484335480943	0.004478680431099	0.1951252112885639	2.7755575615628914e-17
13	10	1.3378259506058108	0.004457129269939777	0.1951252112885639	2.7755575615628914e-17
13	11	1.446315738801454	0.004498149236941662	0.1951252112885639	2.7755575615628914e-17
13	12	1.4568058261235766	0.004424311684225907	0.1951252112885639	2.7755575615628914e-17
13	13	1.4553275141204551	0.004915460568232839	0.1951252112885639	2.7755575615628914e-17
13	14	1.4544525869137832	0.004972165292697694	0.1951252112885639	2.7755575615628914e-17
13	15	1.4717324947718968	0.006087624023598059	0.1951252112885639	2.7755575615628914e-17
13	16	1.4548459760960695	0.006057539684906776	0.1951252112885639	2.7755575615628914e-17
13	17	1.4549483978226	0.007465668624180999	0.1951252112885639	2.7755575615628914e-17
13	18	1.4429634791807853	0.009072799821818424	0.1951252112885639	2.7755575615628914e-17
14	0	0.48804689375785026	0.0035086132392174586	0.3373482320852495	5.551115123125783e-17
14	1	0.49797898195204277	0.003431911521079035	1.6867411604262477	0.0
14	2	0.5033064187390829	0.003546538167015596	3.3734823208524953	0.0
14	3	0.5128777304582968	0.003461758965981306	16.867411604262486	3.552713678800501e-15
14	4	0.515961441311232	0.0037368893788333082	33.73482320852497	7.105427357601002e-15
14	5	0.541046586367983	0.0036486484513763395	168.6741160426247	5.684341886080802e-14
14	6	0.5378863044198829	0.0036236434375506482	337.3482320852494	1.1368683772161603e-13
14	7	0.6136954531104648	0.00375234230260717	1686.7411604262486	6.821210263296962e-13
14	8	0.7251591187624183	0.0040657480977185165	3373.482320852497	1.3642420526593924e-12
14	9	1.161299139058179	0.004456413114234492	0.3373482320852495	5.551115123125783e-17
14	10	1.3320964627337522	0.004426231893425866	0.3373482320852495	5.551115123125783e-17
14	11	1.4410735771426564	0.004592483117425642	0.3373482320852495	5.551115123125783e-17
