2.7827753904882744e-15	1.9346856446281096e-17	1.3459416019936646e-18	4.27896995842331e-18
5.667956639048556e-15	3.871357011508186e-17	1.867370015312042e-18	8.486235121939415e-18
2.9648445954537404e-14	1.9955949970322288e-16	-3.223482942763605e-17	3.561565757974286e-17
5.908262511858225e-14	3.928251234606922e-16	1.9861429119154762e-18	7.041038401837699e-17
3.3489337193674287e-13	2.057674061968462e-15	-2.6553858617535407e-16	4.812057700853101e-16
7.996750116751506e-13	4.415456385868218e-15	1.97666049803091e-15	1.270461918141674e-15
1.29466811546504e-16	4.906632062199481e-19	2.8702670405903737e-18	3.123898469214229e-19
1.4656593172632802e-16	4.88302162159131e-19	4.2443410936329074e-18	3.7105864338872145e-19
1.584515636969786e-16	4.927961172063408e-19	3.6324917373079756e-18	4.1271016009129244e-19
1.5960080842613128e-16	4.847068215058978e-19	2.6394646230656663e-18	4.1205487252695793e-19
1.5943885150189792e-16	5.385147879070773e-19	2.6720643078844885e-18	4.577092289195648e-19
1.5934299858382553e-16	5.447270913615827e-19	3.18038497534422e-18	4.796894004998925e-19
1.6123610418117371e-16	6.669315142333674e-19	3.0816189243307527e-18	5.736382058603985e-19
1.5938609645616586e-16	6.636356152947485e-19	4.235221136624725e-18	5.991072777295722e-19
1.5939731729978247e-16	8.179036124748567e-19	2.2075617109361614e-18	7.226742008311361e-19
1.5808430586761048e-16	9.939733630141643e-19	3.576852480087197e-18	8.751767084003309e-19
9.244001821548836e-17	6.645596476335497e-19	-4.1554082990171847e-19	1.4559169437915014e-19
4.716061791535246e-16	3.250158617748476e-18	-1.1072871934754007e-19	7.600610675614974e-19
9.53302953287461e-16	6.71742934857216e-18	3.772350389792286e-19	1.5111018282541481e-18
4.857158948480727e-15	3.278425351803553e-17	-1.1439118369007438e-18	7.532048270157035e-18
9.772725867806579e-15	7.077969897294522e-17	1.1098656565319834e-17	1.487854392976205e-17
5.123929374305095e-14	3.4554172316327457e-16	3.6216235913328784e-17	6.086186617388115e-17
1.0188000459461156e-13	6.863472950200062e-16	1.4036324090336112e-16	1.1969316499821084e-16
5.811943441283429e-13	3.553619490669845e-15	1.5620222380549602e-16	8.18059782867897e-16
1.3735098615500043e-12	7.700854836280603e-15	-1.2507129221366696e-15	2.3901132692015658e-15
2.1995942386108523e-16	8.440805888213921e-19	4.56108755306126e-18	5.413513727245138e-19
2.523098145994807e-16	8.383640221615104e-19	7.282752702128075e-18	6.345994082968521e-19
2.7295095906710375e-16	8.698533449529215e-19	6.3945141199973696e-18	7.142385009328872e-19
2.7405823609835543e-16	8.40344258544219e-19	6.16044827740437e-18	7.074685583199904e-19
2.7438229306712445e-16	8.70528772861656e-19	3.2160918603067323e-18	7.743837521516387e-19
2.7533362171425763e-16	9.852503713917572e-19	3.3668420582551357e-18	8.635780461929606e-19
2.7434184245445334e-16	1.1600900019043736e-18	4.447351557066324e-18	9.693590514500394e-19
2.763027698210263e-16	1.2190324026758646e-18	3.948081379100622e-18	1.019845443209734e-18
2.7473276103771213e-16	1.3089256114694283e-18	3.0713615710580104e-18	1.1060874009226635e-18
2.7571466016266494e-16	1.3231300154703686e-18	5.038050231147046e-18	1.146486691636818e-18
1.1426616941875755e-16	8.074262783671254e-19	-8.408071277481407e-20	1.8551339194815107e-19
5.644834787882726e-16	4.016338139767057e-18	1.5322469755528168e-19	9.362767920776417e-19
1.1419368395994976e-15	8.230487115688881e-18	-2.6630832366074377e-18	1.9188182500576524e-18
5.982001583655765e-15	4.2119081001878957e-17	-1.3272234197902845e-18	9.267848886411398e-18
1.2075147655995124e-14	8.396739077761089e-17	3.4415817815354143e-17	1.883855940445766e-17
6.240399574640143e-14	4.127437992815758e-16	6.872444261227356e-18	7.617157395668503e-17
1.24666297695121e-13	8.42230636794984e-16	1.4750759732484053e-16	1.481024565547126e-16
7.018632445175243e-13	4.5135087693913525e-15	6.562907777099094e-16	9.515674222548114e-16
1.6697400035996787e-12	9.56682229241254e-15	5.376173002272412e-15	2.7472252294348955e-15
2.661338311771179e-16	1.043637436287173e-18	5.733286647478421e-18	6.573269723068e-19
3.068480001673306e-16	1.0379808173218162e-18	7.350785314013772e-18	7.514815184693449e-19
3.3358871808235344e-16	1.0466334394479934e-18	6.482325088867363e-18	8.871726190879255e-19
3.3639356544742685e-16	1.0017186327522505e-18	4.884516532378875e-18	8.797442392447367e-19
3.3690114592949706e-16	1.1842123255468184e-18	5.099337630142576e-18	1.0156424301807203e-18
3.3895471025964603e-16	1.1938251058760474e-18	5.3314108817345624e-18	1.0513826984856078e-18
3.3642302103013318e-16	1.3730675429674943e-18	6.065504065756853e-18	1.2223926978754666e-18
3.3613924476168725e-16	1.501927207626237e-18	4.2640365005636955e-18	1.2272508401913083e-18
3.3661634591676095e-16	1.474201078024258e-18	6.5657682278047666e-18	1.2174611337105705e-18
3.373611095680115e-16	1.525847368163327e-18	5.906450980663128e-18	1.2676767508558625e-18
2.221407816164505e-16	1.599223920099902e-18	-3.004839744559954e-19	3.6655183588110804e-19
1.1150402293215386e-15	8.066277015170192e-18	-5.507901802662638e-18	1.8410616461031792e-18
2.2381243576290866e-15	1.618607897038136e-17	-8.199055611646032e-18	3.767725557977053e-18
1.1396835246567164e-14	7.851170673540599e-17	-1.9198238910058968e-17	1.815889008410105e-17
2.356818205487706e-14	1.6189674903542168e-16	-4.067960623485006e-17	3.786248046785587e-17
1.2112027715267585e-13	8.239178647613889e-16	5.529324243157327e-18	1.7038614168355098e-16
2.4027301475900695e-13	1.714359670697416e-15	-2.8500045092330934e-16	3.6019290431203165e-16
1.3352326899154626e-12	8.49442509819802e-15	-3.8846627183677156e-16	2.201249026107485e-15
3.110809141519884e-12	1.8714072175720425e-14	3.945611870581948e-15	5.854624021379657e-15
5.081797164117668e-16	2.0902250591652354e-18	1.1166087272854884e-17	1.2607181279246758e-18
6.005203352948654e-16	2.1004523720766707e-18	2.1421105573223595e-17	1.6235784765232921e-18
6.602431885157999e-16	2.0643297911688437e-18	1.5306762816393706e-17	1.894907496290783e-18
6.622036685343184e-16	2.4600557178307574e-18	1.0639269581332865e-17	2.2449863467875263e-18
6.650235660251329e-16	3.1058266879848313e-18	1.0949889695801443e-17	2.634413301702824e-18
6.640655403326305e-16	3.0385791973103025e-18	1.4454033085375073e-17	2.768253307924081e-18
6.666153719554847e-16	3.1678493976839913e-18	1.5530763103236648e-17	2.6780226102170377e-18
6.684870654191615e-16	3.120554402095332e-18	1.0527116616580222e-17	2.758760014026716e-18
6.683802601439284e-16	3.0623776024077185e-18	1.2074578901263554e-17	2.626792552225119e-18
6.626295309828661e-16	3.22401853075896e-18	1.402901025696143e-17	2.661804249386822e-18
5.446737258883003e-16	3.909398498562214e-18	-1.6199010385944357e-18	9.062214310235256e-19
2.6974762274517356e-15	2.013653414518883e-17	-3.322848702470718e-18	4.5772504610240665e-18
5.405246816550007e-15	3.9664340053398606e-17	-1.5665509882352485e-17	9.471030061696661e-18
2.7402960459487602e-14	1.9663401257530463e-16	-6.104399556202035e-17	4.665465403616733e-17
5.497646409434778e-14	4.067772417337836e-16	-1.0226846265306705e-16	9.662744863279173e-17
2.9061085444941456e-13	2.1162189855947207e-15	-1.039536702142517e-15	4.78575423993732e-16
5.835300505524369e-13	4.045352967378517e-15	2.8930427567127483e-16	9.986072802969327e-16
3.1390996914982357e-12	2.0657686627052638e-14	5.520659659769714e-15	6.053553613939624e-15
7.368472465337226e-12	4.444821535335416e-14	3.271121014271165e-14	1.4984410222844488e-14
1.2347092350071948e-15	4.872315125569635e-18	4.163123164213461e-17	3.4485191826601037e-18
1.4551146309268158e-15	5.045714642450374e-18	6.873809724687648e-17	4.0459354109168e-18
1.6308412108044165e-15	6.525528225080668e-18	5.123846584244961e-17	5.747520544474118e-18
1.625947059162509e-15	6.850240284197789e-18	4.399429138012113e-17	6.037575410848514e-18
1.6203230830259995e-15	7.798514126942528e-18	3.725859237718954e-17	6.4218793524574495e-18
1.6251071567793896e-15	7.483948499229923e-18	5.061700234896297e-17	6.8004838287287004e-18
1.621581344385892e-15	7.640675848352169e-18	3.0288867740242395e-17	6.393603409261987e-18
1.6161026472088163e-15	7.340333055918275e-18	2.810395373227508e-17	6.816659758895766e-18
1.62435012237606e-15	7.240094865798431e-18	4.044291624823363e-17	6.487600758828726e-18
1.6139745668641344e-15	7.298957313233627e-18	4.090138376231419e-17	6.2296668947243906e-18
8.618015002375355e-16	6.331929952792303e-18	-4.714187182526466e-18	1.4854741237257819e-18
4.2952112270413626e-15	3.307082728038473e-17	-1.6029672662107276e-17	7.393287106938637e-18
8.595571116767204e-15	6.155306906220967e-17	-2.102379861584316e-17	1.4681971835627337e-17
4.335396078454983e-14	3.0586538578171823e-16	-1.0292278087925367e-16	7.366441279864333e-17
8.941267598121052e-14	6.298856537674916e-16	2.692617796551455e-16	1.5472844163971128e-16
4.536093805003426e-13	3.298872354022068e-15	-2.33872392852192e-16	7.811794675399762e-16
9.26631010148771e-13	6.300846969881547e-15	1.8399857223944572e-15	1.5839706246267014e-15
5.108492257443276e-12	3.363454923177165e-14	-2.1271375360216595e-14	1.0270242866699009e-14
1.176466338881183e-11	7.112549748632802e-14	8.785432177444131e-14	2.4881883845033326e-14
1.986163458481775e-15	7.801961396667358e-18	6.454061113111347e-17	5.589743731082555e-18
2.3262693657895925e-15	7.805750555371336e-18	1.0489358711056605e-16	6.717430675911484e-18
2.5714267291423594e-15	9.970381355226525e-18	8.641666773054886e-17	8.721123579440147e-18
2.5817355226405743e-15	1.0430508890498725e-17	6.822371153788295e-17	9.21741355487887e-18
2.593040922683226e-15	1.1089969224168072e-17	6.319335078648172e-17	9.641486458922748e-18
2.5866198796569428e-15	1.0543023536433108e-17	6.76916277833866e-17	9.184732183758128e-18
2.5878786393150226e-15	1.0857553141076319e-17	4.8485934851543106e-17	9.143373909838066e-18
2.598464366622052e-15	1.1107822162883482e-17	7.262116172152574e-17	9.286894889392798e-18
2.5886074783448978e-15	1.0647859212097357e-17	5.728476183431419e-17	9.274193865669742e-18
2.5883711249939235e-15	1.1082418459932704e-17	6.052633376567803e-17	9.288667269731816e-18
3.591559254773034e-15	2.5650063702220605e-17	-1.2163630980567722e-17	6.425195912311753e-18
1.863670583847871e-14	1.2982427329924e-16	-5.074098463337193e-17	3.3646878941600247e-17
3.797821382361787e-14	2.6924949725212766e-16	-9.326653736078938e-17	6.981054920769604e-17
1.9405828565171365e-13	1.280127215738122e-15	-6.678410526162516e-16	3.51606967952696e-16
3.8901454362266227e-13	2.5950747718057923e-15	-1.3293644633255326e-15	7.105036737985469e-16
1.936662594416886e-12	1.3313208626969342e-14	3.8982705756316124e-16	3.63683954721994e-15
3.807369816532746e-12	2.575118065427395e-14	2.8650438500541358e-15	7.128911828712972e-15
2.093357169906721e-11	1.3782507994118357e-13	9.373603221741866e-14	4.4339272234498076e-14
4.947767431671949e-11	2.805582740259375e-13	3.81698758396453e-13	1.183636713781425e-13
8.103118277835834e-15	3.188739993114102e-17	3.8666335832901195e-16	2.294792274988811e-17
9.29501486027227e-15	3.22368814037208e-17	5.313256197650348e-16	2.8042137388438994e-17
1.0404297773019857e-14	3.9419538779878493e-17	3.254478493466314e-16	4.057500031033659e-17
1.0503223461046209e-14	4.73424694577134e-17	1.7677516105964766e-16	5.1354907352624195e-17
9.985402503512225e-15	8.422563766570647e-17	-2.479580984500467e-17	9.038045581974258e-17
8.968606832622087e-15	1.1686685697717182e-16	5.02254318429704e-17	9.738433322232925e-17
2.653602582380911e-15	1.7958668441317989e-16	7.94825284802069e-17	6.04779760224971e-17
1.1093840447668048e-15	1.995957744183886e-16	-1.0042572669192801e-16	9.358815444237722e-17
1.4940683229542432e-15	3.859525312616913e-16	-7.93342747282935e-17	1.3072035072557956e-16
1.2520788107921396e-15	4.372055483824217e-16	-8.362161190238601e-18	1.9601947545192093e-16
7.943162890973062e-15	5.667991017152428e-17	7.438437240626975e-20	1.4263514769885744e-17
4.0498086372589944e-14	2.8722189011415696e-16	-1.7264097029592808e-16	7.495622865290773e-17
8.318924814683536e-14	5.803009294307112e-16	-5.320362375871874e-16	1.5533911673893053e-16
4.2347481644358187e-13	2.950641774905588e-15	-8.240473902084026e-16	8.089619560357447e-16
8.713093847656248e-13	5.7693488133109825e-15	-1.8997391415318517e-15	1.6709770039662378e-15
4.2715472928896895e-12	2.792563995029894e-14	7.450226913095073e-15	8.795484670425661e-15
8.410522687626609e-12	5.927984753246705e-14	2.2937930954753578e-14	1.5553831242008278e-14
4.8636779683957425e-11	3.0656258730171827e-13	1.8716821778037762e-13	1.068887272039979e-13
1.1642288796498028e-10	6.607805300023106e-13	9.920045782069484e-13	2.745427465716849e-13
1.849605276369946e-14	6.901314232047192e-17	8.046893062705007e-16	5.74488780712235e-17
2.094730962377893e-14	7.27101619843485e-17	1.144857604681889e-15	6.671053030255612e-17
2.3059003508045953e-14	7.796100382856775e-17	5.109291429909905e-16	8.607988896198668e-17
2.291646614835908e-14	1.0105172529500861e-16	3.179874916846926e-16	1.0748721340755308e-16
2.0583822927980542e-14	1.932758261918225e-16	6.713799614066503e-17	1.7826885096391858e-16
1.667588854378149e-14	2.634940120686333e-16	-9.975230628669443e-17	1.9404935009201452e-16
2.9548426106381073e-15	3.50935082848223e-16	3.4523283954155627e-16	1.4641226135460777e-16
1.931720823771551e-15	4.0716994286214704e-16	-5.02925232835131e-17	2.294833323600384e-16
1.1441881914601662e-15	5.638979207106589e-16	5.568845101266223e-17	3.681186800785108e-16
1.0014668489466591e-15	6.066363285395463e-16	-4.172914035809994e-16	4.151441766715389e-16
9.362260086455683e-15	6.848192254955939e-17	-4.213350295588972e-17	1.660927057073795e-17
4.6888449587574744e-14	3.482970816152866e-16	-2.4069999005006225e-16	9.001197198970941e-17
9.344276335564193e-14	6.857164428945436e-16	-5.068991651619352e-16	1.8129552653443963e-16
4.679360519909073e-13	3.3511455640181037e-15	-7.025997309133806e-16	8.601115480917646e-16
9.377141900377742e-13	7.192165344760282e-15	-5.028363205745703e-15	1.7392642851905797e-15
4.895739453687715e-12	3.57084911707565e-14	-1.3608978689735067e-14	9.541328413009828e-15
1.028421540586146e-11	7.35396318792586e-14	6.501477560253141e-15	2.0104614140414613e-14
6.136648457863885e-11	3.8081105835096123e-13	7.526726887054321e-14	1.3911859225629689e-13
1.4915287541306252e-10	8.082496062988933e-13	1.3630498243501592e-12	3.707151345141366e-13
2.332958292627054e-14	8.766151167469962e-17	1.1283833941506847e-15	7.025028404490115e-17
2.58444366854957e-14	8.952016403027419e-17	1.3649624919717913e-15	7.710112754635499e-17
2.8369063527829607e-14	8.875510561330412e-17	6.499934520562227e-16	7.158054825963236e-17
2.831580713103622e-14	8.64883323624473e-17	3.3847828510330493e-16	6.55176783413046e-17
2.844480442221117e-14	8.652139714205203e-17	3.993240374708988e-16	6.68052940102288e-17
2.835313964431267e-14	8.913445619340569e-17	4.1847547592273265e-16	6.386556300887811e-17
2.844473541923194e-14	9.268732982279746e-17	2.8373801876989893e-16	6.274937834911686e-17
2.834926685517682e-14	8.923739602174281e-17	3.1566564439890747e-16	6.55094894686149e-17
2.8366012856089552e-14	9.032832339353326e-17	4.089626260894119e-16	6.395708348412752e-17
2.8435754029034963e-14	9.162400700807228e-17	4.3018443584544847e-16	6.600962082456657e-17
1.5149229769454223e-15	1.121358719693436e-17	-8.128351068307627e-18	2.8659829993351576e-18
7.582812062699676e-15	5.582988437414024e-17	-1.3844501436331464e-18	1.5121541390451547e-17
1.517528284830971e-14	1.1368349464922237e-16	-6.96470239319852e-17	2.8518740766316263e-17
7.624250483010341e-14	5.586314747153646e-16	-5.317584204473547e-16	1.5253843816050704e-16
1.5559548009214167e-13	1.11467005908914e-15	-6.650931075142897e-16	3.3746980532274457e-16
8.505177317604536e-13	5.711356615368662e-15	-4.35065608547606e-15	1.8111294195707015e-15
1.8160169293413117e-12	1.2020709231249772e-14	2.4278086596985113e-15	4.1010090285623335e-15
1.3923308261232882e-11	6.720629852402722e-14	1.9195754689311885e-13	3.817106664000009e-14
3.454110098100446e-11	1.367281225309642e-13	1.0545144658940895e-12	1.0355567415946481e-13
4.428000359979694e-15	1.468328749552318e-17	1.7981901322863116e-16	1.4232958667043464e-17
4.5449246117061946e-15	1.4446981965479055e-17	1.6009082056591676e-16	1.5196084946914556e-17
4.654957659829359e-15	1.428168954871164e-17	8.787575176475224e-17	1.4872275290392693e-17
4.637829325941649e-15	1.3894980975519958e-17	8.54798244497139e-17	1.4862345087887387e-17
4.6450824205469675e-15	1.4508800908055305e-17	8.487094558711446e-17	1.5118017610035356e-17
4.675800150981719e-15	1.423766967830302e-17	7.756214867345275e-17	1.5258645980471698e-17
4.654734038715772e-15	1.4352158167118514e-17	1.0076069959525139e-16	1.546445904722501e-17
4.67081762562046e-15	1.4129222262292734e-17	5.782777971390661e-17	1.5190845989119158e-17
4.670747070332191e-15	1.4478163111883398e-17	8.617376510912402e-17	1.5379933476574234e-17
4.6790746646395676e-15	1.486113984966526e-17	8.216467120043142e-17	1.540491321936609e-17
