run	p(mu)	n	pol*p(mu)
000	0.5	-0.38797103140062805	0.060743195039126764	0.13555106963192876	-0.0266433495369719	-0.06989532192612788	4.741740768776642	0.0012605944858500569	-0.00037226078472671364	1.516168771044935e-05	6.737369401398966e-05	-5.042276184919714e-06	-7.2553608640544595e-06
001	0.5	-0.7730353007360123	0.33071740037248276	0.1481461879124613	-0.11140301137041793	-0.11100148648495278	17.305623243710386	0.004751404716993689	-0.0027784094540477954	0.000846157355904219	3.9288478475839706e-05	-3.6997959654625295e-05	-0.00012336055988834934
002	0.5	-0.9363736407628032	0.5362053441820122	0.062319311307058055	-0.19574758626381458	-0.015558817289945922	47.41740768776639	0.004911076672943461	-0.003264387421142809	0.001275344795056702	-5.4985606259309325e-05	-0.00026208280001310943	8.950530144786202e-05
003	0.5	-0.9916384110082161	0.6147989810811195	0.011784141586669072	-0.19702509806139268	-0.0040813875974582	173.05623243710377	0.0033544956878252454	-0.0024118999980678396	0.0011737324178953468	-0.000332589661276857	2.113663050502166e-05	-3.1835802404690695e-05
004	0.5	-1.0017221923438648	0.6315590077162319	0.000349079372010207	-0.20026448347817144	0.010563835263387382	474.1740768776641	0.0024636901842227297	-0.001735240816933548	0.0007899121693675816	-0.00015326711647091989	-7.04559211873417e-05	2.4914727176714493e-05
010	0.5	-0.3778788927978547	0.05098000111572153	0.1256642514379289	-0.014626858950107255	-0.0800860178810929	7.417048018172913	0.0011255664840760593	-0.0002817891441534048	-5.960344386604905e-06	4.143769581753714e-05	3.632201565061392e-05	-5.498483333602491e-05
011	0.5	-0.7636371502780044	0.32888697570587905	0.1519751536734224	-0.12306394173595364	-0.09755329100793173	27.069518314499692	0.004097474232061549	-0.0022719479467772355	0.0005586671159527706	0.0002680198889947311	-0.00029199130176138093	0.00010656644457157015
012	0.5	-0.9346666161773238	0.5371910243334542	0.053350073621477305	-0.18427490797880033	-0.025546896378650773	74.17048018172913	0.00450552459190352	-0.003026784858559364	0.0012522933633703662	-0.00016676724144220004	-0.00013851481335299233	4.6338286179120565e-05
013	0.5	-0.9945657122042534	0.6261144718366075	-0.000925273080205719	-0.1959199835664649	0.010489864165481588	270.6951831449968	0.003411783949929489	-0.0025420485849923795	0.0013289697062842886	-0.00043192253210861764	1.9182357735113807e-05	1.381045441217232e-05
014	0.5	-1.0027622552058972	0.636388439696983	-0.010106949635088163	-0.1892615978367642	0.006114117310257825	741.7048018172909	0.002874279815191177	-0.0020029456451906564	0.0008917581072010355	-0.00015388316417062266	-0.0001207738111482243	8.608063754260922e-05
020	0.5	-0.28772177304045926	0.05540834729306023	0.08871674607055602	-0.03237000449577697	-0.03326888877988412	23.022145180855475	0.001247697106436543	-9.330060632243913e-05	-9.189210640953568e-05	9.910863761983183e-05	-4.637606394726018e-06	-1.9866600232212013e-05
021	0.5	-0.6891998414718238	0.2921845944796323	0.1291055168214004	-0.11354643648813244	-0.08609667656220613	84.02242766735566	0.00519468793267424	-0.0028942184855990836	0.000860004143615538	4.3673208406290265e-05	-8.131096803718257e-06	-0.00015252015016584182
022	0.5	-0.9026704713994381	0.5125332796982632	0.058429925238647616	-0.17158069681800922	-0.03436438704752763	230.22145180855463	0.006017082303094935	-0.003986848291865276	0.0015957573858333342	-0.0001474434775344164	-0.00028817934741542646	0.00016971247885903611
