11	0	-0.0008171998807072179	2.6782211945008614e-05	1.2831997181870398e-05	1.0310591239935363e-05	4.2074061432925774e-05	3.116711476286779e-05
11	1	-0.0002874546230164765	-0.00017925207791493869	-3.736577369817877e-05	8.719130961758098e-05	1.1859441998529593e-05	8.192931228224522e-06
11	2	-0.0002508118144107173	1.6301634744790822e-05	-5.719964451889119e-06	-3.904540926671818e-07	6.918132021696514e-05	-1.631382113083226e-05
11	3	0.00014720083139763886	0.00012005557843500221	1.6304874151812423e-05	-2.9977533794523405e-05	-1.1418514609611519e-05	-1.155058742847817e-06
11	4	0.00015038878044527443	4.06843747850702e-05	5.609667400810331e-05	-2.8556219784915577e-05	-2.1112526992388415e-05	-2.3853107911179105e-06
11	5	0.0002109390063201242	7.623637434624017e-05	5.9300708781447e-06	7.436967628731083e-06	1.8356097837659332e-05	-2.8818901188497613e-05
11	6	-0.00010874916073273303	-0.00012248595397232128	3.210859366472953e-05	2.0374920871416493e-05	-6.745421407798579e-06	1.2994687069039095e-05
11	7	6.635818201272353e-05	-2.6094492688916603e-05	-1.4223156499284585e-05	1.606801848520219e-05	2.2633376169369378e-05	-2.5127432490404897e-05
11	8	0.0006852071534498015	-0.0001285639936214294	-3.615820309799997e-05	2.482094505165911e-05	-8.807401995346833e-06	4.1493613943491054e-06
11	9	0.005398836328961411	-0.003128295242953411	0.000874613378944215	0.00021739381665151502	-0.00032613136741473634	0.00012404637319482587
11	10	0.005881247918175718	-0.003959884752470306	0.0016513568796394284	-0.0002166818315555491	-0.00025032974758220825	0.00017200613321436068
11	11	0.003982048405910972	-0.002989663300566291	0.0015745415924486546	-0.0005090885930261465	-1.0709773831208088e-05	7.027440950662559e-05
11	12	0.002804385077459199	-0.0019426782263860707	0.0008373411767516292	-0.00010297245428498291	-0.0001559853855668535	9.764483382981729e-05
11	13	0.002867819245506179	-0.002131264427792441	0.0011010386881225205	-0.00034302041630780564	1.0730422886927357e-05	-3.166875500496736e-06
11	14	0.0026148280971990874	-0.0018489873626997319	0.0008603191117315629	-0.00018865834788662854	-9.784658789152772e-05	0.00010554917603995109
11	15	0.002862944788908353	-0.0020606878646571166	0.0009729616771556441	-0.0002032197450636789	-9.563061239260015e-05	5.0680494721122496e-05
11	16	0.0027826483172378328	-0.0020091276373525413	0.0009178105487356724	-9.408102638709282e-05	-0.0003008192621800314	0.0002592680425002352
11	17	0.002922203186328562	-0.002001727815820597	0.0007973022503379721	-7.5341964290862985e-06	-0.00016573157252962618	-1.948274754676045e-05
11	18	0.002657149080596725	-0.0019315622570478233	0.0010187102189055134	-0.00045278797879831975	0.00029252975069646525	-0.00024515752576292796
