U_index, nH_index, Intensity, Polarized Intensity, p_mu, n, b0, b1, b2, b3, b4, b5, c2, c3, c4, c5, c6, c7 
11	0	2.6060390995585745e-19	-5.190842269141839e-22	0.4889722077411602	0.0009492415091567706	0.5	-0.0031226174173483567	-0.04240615014427906	0.004373212954533227	0.00886181695157534	0.000513116156003057	-0.0008234651057437474	2.6749991517013914e-05	1.099223629851264e-05	1.097291930387501e-05	4.143707409912395e-05	3.1140457648707616e-05
11	1	1.3251063123192899e-18	-1.240637918728601e-21	0.4972605047531803	0.004746207545783856	0.5	-0.007602422753455147	-0.027108716802029052	0.0002858572875812594	-0.005365220071933705	-0.00949870824941197	-0.0002791364593409103	-0.00018179317722637374	-3.656881708869141e-05	8.679189171152976e-05	1.1047823271874372e-05	8.525427881119381e-06
11	2	2.692648534766427e-18	-3.3923034318401714e-21	0.5052227723439596	0.009492415091567712	0.5	0.000771181038620795	-0.006598097714410789	-0.0018172046469952954	-0.022510585181407396	-0.0037430584212675344	-0.00025454836122840906	2.245982886613099e-05	-8.526371362073868e-06	-2.3349145464276258e-06	6.946654372613085e-05	-1.6348881539757444e-05
11	3	1.3688966028140081e-17	-1.3645241066050556e-21	0.513693285845725	0.04746207545783855	0.5	0.0031574779195583684	0.01043705182881436	-0.004072671411172841	-0.021583509811762696	0.014024604744128076	0.00014990080867182954	0.00012194037043850748	1.4536628245815674e-05	-2.960354619127778e-05	-1.0896661234366776e-05	-1.3586381392945673e-06
11	4	2.7684437622772274e-17	4.1808722178733985e-20	0.5194442626272319	0.0949241509156771	0.5	-0.007405903973079371	0.02080719944486962	0.0022844506031942254	-0.017970229850150763	0.003464535303273616	0.0001557955261698442	3.687303281414952e-05	5.6233200223283105e-05	-2.9682879655279805e-05	-2.1912823117888905e-05	-1.351562476907886e-06
11	5	1.4553030682952812e-16	-1.073482793451812e-19	0.5461182484617082	0.47462075457838543	0.5	-0.006849106607132206	0.09106864749066385	0.004002944363183742	-0.038205860350208704	0.006067552033884346	0.00021302247719601043	7.763637019523987e-05	5.553392963099301e-06	9.021970758184155e-06	1.6964968998144564e-05	-2.8245972880888275e-05
11	6	2.871572059076032e-16	3.95728787888632e-19	0.5387942681489598	0.9492415091567709	0.5	-0.022125393232864384	0.05556622038186331	0.00357870240066494	-0.025076338171157026	-0.004158642667326964	-0.0001070126108187784	-0.00012369266671741588	3.300483728102145e-05	2.111132407380064e-05	-7.5358209489366966e-06	1.2667596056235394e-05
11	7	1.6659655033997378e-15	-6.331494608530431e-19	0.6251716103230882	4.746207545783857	0.5	-0.16359944754894945	0.013783917085178088	0.04720350722755993	-0.012430220960991816	-0.01956846970289931	6.628625281123592e-05	-2.706305795726429e-05	-1.2062033850091925e-05	1.5695857600513223e-05	2.2509412021364e-05	-2.3924886335690613e-05
11	8	3.908860059095273e-15	6.5201748893075486e-18	0.7334210500413468	9.492415091567715	0.5	-0.3119787796755945	0.04276073457000028	0.09480843333436428	-0.012807697530113833	-0.05280039328180108	0.0006910395260351956	-0.0001310440446760095	-3.570990667609132e-05	2.4033698552630263e-05	-9.55070920985642e-06	5.12214477318e-06
11	9	3.176660623016029e-14	8.471968586675767e-16	1.192076326363379	47.462075457838544	0.5	-0.7870035548710995	0.34416712991707044	0.15403430048734754	-0.1391427655553957	-0.09108847650016999	0.005388206137738588	-0.003123505602521702	0.0008755695228719503	0.00021378142700572558	-0.0003224561972036115	0.00012142431244017578
